,Fragment,Molecule,Contrib
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8943359,0.8527228,-0.041613102
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8943359,0.8527228,-0.041613102
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8710907,0.8527228,-0.018367887
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.79123664,0.8527228,0.061486185
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.79123664,0.8527228,0.061486185
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8876025,0.8527228,-0.034879684
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8826355,0.8527228,-0.02991265
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8894046,0.8527228,-0.03668177
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.92346305,0.8527228,-0.07074022
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.8894046,0.8527228,-0.03668177
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.92346305,0.8527228,-0.07074022
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.86662835,0.8527228,-0.013905525
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,0.86662835,0.8527228,-0.013905525
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9623815,0.9270145,-0.035366952
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.96237475,0.9270145,-0.035360217
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.96237475,0.9270145,-0.035360217
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8972315,0.9270145,0.02978301
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8972315,0.9270145,0.02978301
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384536,0.9270145,-0.011439085
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9545265,0.9270145,-0.027511954
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9545265,0.9270145,-0.027511954
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9187828,0.9270145,0.008231759
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8972315,0.9270145,0.02978301
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.85015595,0.9270145,0.07685858
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9187828,0.9270145,0.008231759
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384535,0.9270145,-0.011438966
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384536,0.9270145,-0.011439085
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8933613,0.9270145,0.03365326
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384536,0.9270145,-0.011439085
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.96237475,0.9270145,-0.035360217
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9545265,0.9270145,-0.027511954
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384535,0.9270145,-0.011438966
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9384535,0.9270145,-0.011438966
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8933613,0.9270145,0.03365326
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.8933613,0.9270145,0.03365326
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9623815,0.9270145,-0.035366952
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9623815,0.9270145,-0.035366952
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.91562045,0.9270145,0.0113940835
Brc1cc(Br)c(Oc2nc(Oc3c(Br)cc(Br)cc3Br)nc(Oc3c(Br)cc(Br)cc3Br)n2)c(Br)c1,0.9187828,0.9270145,0.008231759
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.95667595,0.8784028,-0.07827312
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.873103,0.8784028,0.0052998066
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.873103,0.8784028,0.0052998066
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9238412,0.8784028,-0.04543835
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9213343,0.8784028,-0.042931497
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9153648,0.8784028,-0.036961973
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.83447486,0.8784028,0.043927968
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.89357376,0.8784028,-0.015170932
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.95667595,0.8784028,-0.07827312
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.83447486,0.8784028,0.043927968
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.90832984,0.8784028,-0.029927015
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9213343,0.8784028,-0.042931497
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9238412,0.8784028,-0.04543835
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.90832984,0.8784028,-0.029927015
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.9153648,0.8784028,-0.036961973
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.89357376,0.8784028,-0.015170932
Brc1cc(Br)c2[nH]c3c(Br)cc(Br)cc3c2c1,0.8299246,0.8784028,0.048478246
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.94601655,0.91966647,-0.026350081
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.93106955,0.91966647,-0.011403084
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.91081107,0.91966647,0.0088554025
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.95174086,0.91966647,-0.03207439
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9255484,0.91966647,-0.0058819056
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9605431,0.91966647,-0.040876627
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.855531,0.91966647,0.06413549
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9520847,0.91966647,-0.03241825
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9423444,0.91966647,-0.022677958
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9610759,0.91966647,-0.041409433
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.90425295,0.91966647,0.015413523
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9603009,0.91966647,-0.040634453
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9192025,0.91966647,0.00046396255
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.91989416,0.91966647,-0.00022768974
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9030509,0.91966647,0.01661557
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.89266723,0.91966647,0.026999235
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.88694793,0.91966647,0.03271854
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9641685,0.91966647,-0.04450202
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.8762616,0.91966647,0.043404877
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.85467213,0.91966647,0.064994335
Brc1cc(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c(Br)c1Br,0.9195358,0.91966647,0.00013065338
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.79654694,0.785797,-0.010749936
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.92546374,0.785797,-0.13966674
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.85736066,0.785797,-0.07156366
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.89894176,0.785797,-0.113144755
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.90990794,0.785797,-0.12411094
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.8725708,0.785797,-0.08677381
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.8164009,0.785797,-0.030603886
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9080949,0.785797,-0.12229788
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.83429855,0.785797,-0.04850155
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9416889,0.785797,-0.1558919
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9133121,0.785797,-0.12751508
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9088887,0.785797,-0.1230917
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9144994,0.785797,-0.1287024
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9357006,0.785797,-0.1499036
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.74971765,0.785797,0.036079347
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.874086,0.785797,-0.08828902
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.8448289,0.785797,-0.059031904
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.9313124,0.785797,-0.14551538
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.88773423,0.785797,-0.101937234
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.94759005,0.785797,-0.16179305
Brc1cc2c(c(Br)c1Br)Oc1c(Br)c(Br)c(Br)c(Br)c1O2,0.93964887,0.785797,-0.15385187
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8998757,0.88040286,-0.019472837
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.9153749,0.88040286,-0.034972012
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.93979603,0.88040286,-0.059393167
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.92891407,0.88040286,-0.048511207
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.93979603,0.88040286,-0.059393167
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.94333,0.88040286,-0.06292713
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.9153749,0.88040286,-0.034972012
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8998757,0.88040286,-0.019472837
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.92891407,0.88040286,-0.048511207
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.9518087,0.88040286,-0.07140583
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8871585,0.88040286,-0.00675565
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.883249,0.88040286,-0.0028461218
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.91482216,0.88040286,-0.0344193
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.91343063,0.88040286,-0.033027768
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.883249,0.88040286,-0.0028461218
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.91482216,0.88040286,-0.0344193
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.91343063,0.88040286,-0.033027768
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.90834904,0.88040286,-0.027946174
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.90834904,0.88040286,-0.027946174
Brc1cc2c(c(Br)c1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.94333,0.88040286,-0.06292713
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.936676,0.9279847,-0.008691311
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.97614735,0.9279847,-0.04816264
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.95646256,0.9279847,-0.028477848
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8922851,0.9279847,0.035699606
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.7596136,0.9279847,0.16837114
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.868419,0.9279847,0.059565723
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.9340299,0.9279847,-0.0060451627
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.88399315,0.9279847,0.043991566
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8830134,0.9279847,0.044971287
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.87022436,0.9279847,0.057760358
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.943679,0.9279847,-0.01569426
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.938032,0.9279847,-0.010047257
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8917492,0.9279847,0.03623551
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.96254116,0.9279847,-0.03455645
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8148258,0.9279847,0.11315894
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.8841492,0.9279847,0.04383552
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.9425705,0.9279847,-0.014585793
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.88897425,0.9279847,0.039010465
Brc1cc2c(cc1Br)Oc1c(cc(Br)c(Br)c1Br)O2,0.93903375,0.9279847,-0.011049032
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8029539,0.82478833,0.021834433
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8029539,0.82478833,0.021834433
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.9269178,0.82478833,-0.10212946
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.9269178,0.82478833,-0.10212946
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.87390435,0.82478833,-0.049116015
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8368637,0.82478833,-0.012075365
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.9269178,0.82478833,-0.10212946
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.87390435,0.82478833,-0.049116015
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.6997677,0.82478833,0.12502062
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8368637,0.82478833,-0.012075365
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8029539,0.82478833,0.021834433
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.87390435,0.82478833,-0.049116015
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.9269178,0.82478833,-0.10212946
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8029539,0.82478833,0.021834433
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8368637,0.82478833,-0.012075365
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.87390435,0.82478833,-0.049116015
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.69976765,0.82478833,0.12502068
Brc1cc2c(cc1Br)Oc1cc(Br)c(Br)cc1O2,0.8368637,0.82478833,-0.012075365
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.6692717,0.6176957,-0.05157602
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.79997635,0.6176957,-0.18228066
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8879372,0.6176957,-0.2702415
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.80232084,0.6176957,-0.18462515
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8406385,0.6176957,-0.22294283
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8717022,0.6176957,-0.2540065
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8617207,0.6176957,-0.24402499
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.890592,0.6176957,-0.2728963
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.92553085,0.6176957,-0.30783516
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.7856567,0.6176957,-0.167961
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.82092685,0.6176957,-0.20323116
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.915569,0.6176957,-0.29787332
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8635328,0.6176957,-0.24583709
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.92283845,0.6176957,-0.30514276
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.9614881,0.6176957,-0.34379244
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.90697753,0.6176957,-0.28928185
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8722233,0.6176957,-0.25452763
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.879272,0.6176957,-0.2615763
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.8590713,0.6176957,-0.24137563
Brc1cc2c(oc3c(Br)c(Br)c(Br)c(Br)c32)c(Br)c1Br,0.6689017,0.6176957,-0.051205993
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.89936227,0.8411634,-0.05819887
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.90801615,0.8411634,-0.06685275
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.8430918,0.8411634,-0.0019283891
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.7993324,0.8411634,0.041831017
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.8183656,0.8411634,0.022797823
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9310159,0.8411634,-0.08985251
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9416688,0.8411634,-0.10050541
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9405005,0.8411634,-0.0993371
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.94225323,0.8411634,-0.101089835
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.91237503,0.8411634,-0.071211636
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.885305,0.8411634,-0.04414159
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.8176681,0.8411634,0.023495317
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9505815,0.8411634,-0.109418094
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9646471,0.8411634,-0.12348372
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.88782555,0.8411634,-0.04666215
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.6646694,0.8411634,0.176494
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.9157476,0.8411634,-0.074584186
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.82132274,0.8411634,0.019840658
Brc1cc2oc3c(Br)c(Br)c(Br)c(Br)c3c2cc1Br,0.8050195,0.8411634,0.0361439
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.9052503,0.90142703,-0.0038232803
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.94537413,0.90142703,-0.0439471
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.9423898,0.90142703,-0.040962756
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.8352761,0.90142703,0.0661509
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.8241486,0.90142703,0.077278435
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.9221689,0.90142703,-0.02074188
Brc1cc2oc3c(Br)c(Br)c(Br)cc3c2cc1Br,0.9747976,0.90142703,-0.073370576
