canonical_smiles,label_ACE2,DataType
C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,0.0,L1000
OC(CCN1CCOCC1)(c1ccc(Cl)cc1)C1CCCCC1,0.0,L1000
C[C@H]1CCCCO[C@H](CN(C)Cc2ccncc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.0,L1000
CCCC(=O)N=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2CO[PH](=O)(=O)O[C@H]2[C@H]1OC(=O)CCC,0.0,L1000
N#Cc1cccc(-c2ccc([C@@H]3[C@H]4CN(Cc5ccccc5)C[C@@H]3N4)cc2)c1,0.0,L1000
COc1ccc(CCN(C)C(=O)C2CCCN(Cc3ccc(OC)c(OC)c3)C2)cc1OC,0.0,L1000
Clc1ccc(C(c2ccc(Cl)cc2)n2cc[n+](CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,0.0,L1000
CC1CCc2c(sc(NC(=O)c3cc4nc(-c5ccccc5)cc(C(F)(F)F)n4n3)c2C#N)C1,0.0,L1000
CO[C@@H]1CC[C@@H]2CCN(C)C(=O)C(C)N(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,0.0,L1000
COc1ccccc1C(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(C)=O)C[C@@H](C)[C@H](OC)CN(C)C2=O,0.0,L1000
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,0.0,L1000
CCCNC(=O)N1C[C@@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)C3CCC3)cc2OC[C@H]1C,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2cccc(C#N)c2OCC[C@@H]2CC[C@H](OC)[C@@H](CN(C)C(=O)C1C)O2,0.0,L1000
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3coc(O)c3)CC[C@]12O,0.0,L1000
CC=C1Cc2c(O)oc(O)c2C=C(CCC)c2c(O)oc(O)c2C1,0.0,L1000
C/C=C/c1ccc([C@H]2[C@@H](CO)N(C(=O)CC3CC3)C23CN(S(C)(=O)=O)C3)cc1,0.0,L1000
CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(C(=O)c2ccc(F)cc2)C[C@H]1C,0.0,L1000
COc1cccc(-c2ccc([C@H]3[C@H]4CN(C(=O)C5CCOCC5)C[C@@H]3N4)cc2)c1,0.0,L1000
C[C@H]1CCCCO[C@@H](CN(C)CC2CC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cn(C)cn3)ccc2O1,0.0,L1000
COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2F)O1,0.0,L1000
O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccc2ccccc2c1,0.0,L1000
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)OCc2cnnn2CCCC1=O,0.0,L1000
Oc1c(I)cc(Cl)c2cccnc12,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(=O)CN(C)C)CC31CCN(Cc2cncnc2)CC1,0.0,L1000
N#C[C@H]1[C@H](c2ccccc2)[C@H](CO)N1C(=O)Nc1cccc(F)c1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)OCCCC[C@H](C)O2,0.0,L1000
Cc1cc(C)nc(SCC(=O)c2ccc(O)c(O)c2)n1,0.0,L1000
O=C(Nc1ccccc1F)N1CC(=O)N2[C@H](CO)[C@@H](c3ccc(-c4cccnc4)cc3)[C@@H]2C1,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C(C)=O)CC31CCN(C(=O)Nc2ccc(F)cc2F)CC1,0.0,L1000
N#C[C@H]1[C@@H](c2ccccc2)[C@H](CO)N1C(=O)C1CCCC1,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(Cc2cncnc2)C[C@@H]1C,0.0,L1000
C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccncc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.0,L1000
Fc1cc(F)cc(N=c2[nH]c(Cl)nc(=NC3CCCC3)[nH]2)c1,0.0,L1000
CN(C)c1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCCN3CCCCC3)O[C@H](CO)[C@@H]1O2,0.0,L1000
CO[C@H]1CC[C@H]2CCOc3c(C#N)cccc3C(=O)N(C)C[C@H](c3ccccc3)CC(=O)N(C)C[C@H]1O2,0.0,L1000
CCCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1cc(-c3ccccc3)on1)C[C@@H](C)[C@H](OC)CN(C)C2=O,0.0,L1000
CC1(C)OC(=O)NC1=O,0.0,L1000
C[C@H](NC[C@H](O)C[PH](=O)(=O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,0.0,L1000
CN1N=C(N)c2cn([C@@H]3O[C@H](CO)C(O)[C@@H]3O)c3ncnc1c23,0.0,L1000
CN(C)CC#Cc1ccc([C@@H]2[C@@H](CO)N3CCCCN(C(=O)C4CCCC4)C[C@@H]23)cc1,0.0,L1000
COc1ccccc1S(=O)(=O)N[C@@H]1C=C[C@H](CC(=O)N2CCCCC2)O[C@H]1CO,0.0,L1000
C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,0.0,L1000
CCC(O)OC(O)CC,0.0,Tox
CCCCCC1Oc2c(c(O)n(OC)c2CSCC(=O)C(O)O)C(O)C1(C)O,0.0,L1000
C=C(C)CN1CC[C@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@@]3(O)C1C5,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3c(c2)OCO3)OCc2ccccc2-c2ccccc2C1=O,0.0,L1000
N=C(N)N=C(N)Nc1ccccc1,0.0,L1000
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccccc1F,0.0,L1000
COCC(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@H]1CO,0.0,L1000
CO[C@@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)[C@@H](OC)CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,0.0,L1000
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,0.0,L1000
CCN(CC)CCOC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,0.0,L1000
CNCC(O)c1cc(F)c(OCc2ccccc2)c(OCc2ccccc2)c1F,0.0,L1000
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4cccc(F)c4)CC[C@@H]32)c1,0.0,L1000
[N-]=[N+]=NCc1ccccc1C[C@]1(C(=O)NCc2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1,0.0,L1000
Oc1ccc(CNc2ccccc2Cl)c2cccnc12,0.0,L1000
COc1cccc(-c2ccc([C@H]3[C@H]4CN(S(=O)(=O)c5cn(C)cn5)C[C@@H]3N4)cc2)c1,0.0,L1000
COc1cc(O)c(C(CC(=O)N2CCC(C)CC2)c2ccc3c(c2)OCO3)c(OC)c1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1cccc3ccccc13)O2,0.0,L1000
O=S(=O)(c1ccccc1)N1CC2(C1)[C@H](c1ccccc1)[C@@H](CO)N2CC1CCCC1,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@@H]1CN(C)C(=O)c1ccncc1,0.0,L1000
CO[C@@H](CN(C)C(=O)Nc1ccc(F)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H](C)N(CCc2ccccc2)C[C@H]1C,0.0,L1000
COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2cc(Cl)cc(Cl)c2)O1,0.0,L1000
COc1ccc(-c2ccc([C@H]3[C@@H](C#N)N(C(=O)NC4CCCCC4)[C@@H]3CO)cc2)cc1,0.0,L1000
Cc1ccc(-c2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)CC2CCCCC2)O3)cc1,0.0,L1000
C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)C3CC3)ccc2O[C@H]1CN(C)C,0.0,L1000
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.0,L1000
O=S(=O)(O)c1cc(N=C=S)ccc1/C=C/c1ccc(N=C=S)cc1S(=O)(=O)O,0.0,L1000
Cc1ccc(S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cccs4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0.0,L1000
O=C(CC(F)(F)F)N1C[C@@H]2[C@H](c3ccccc31)[C@H](CO)N2Cc1cccnc1,0.0,L1000
Cc1csc(CN=c2[nH]cnc3ccc(-c4cccnc4)cc23)c1,0.0,L1000
C/C=C/c1ccc([C@H]2[C@H]3CN(S(C)(=O)=O)C[C@@H]2N3)cc1,0.0,L1000
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.0,L1000
O=C(CCl)c1ccccc1,0.0,Tox
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@H](C)N(Cc2nccs2)C[C@@H]1C,0.0,L1000
CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)NC(C)C)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0.0,L1000
Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)O)s1,0.0,L1000
C[C@H]1CCCCO[C@H](CN(C)CC2CC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,0.0,L1000
CCn1cc(CN2CCCC(C(=O)c3cccc(C(F)(F)F)c3)C2)cn1,0.0,L1000
CNNCc1ccc(C(=O)NC(C)C)cc1,0.0,Tox
C[C@H]1CN([C@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)C(=O)CCN(C)C,0.0,L1000
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCCc4ccccc4)O[C@@H](CO)[C@H]2O3)c1,0.0,L1000
Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C,0.0,L1000
NC(=O)CNCCC(c1ccccc1)c1ccccc1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2c(NC(=O)c3ccc(-c4nccs4)cc3)cccc2C1=O,0.0,L1000
O=C(C[C@@H]1C=C[C@@H](NC(=O)c2ccccc2)[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1,0.0,L1000
CO[C@@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO,0.0,L1000
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0.0,L1000
NC(N)=O,0.0,Tox
O=C(Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@H](CO)[C@H]1O2)c1cccnc1,0.0,L1000
CCCC(=O)N1C[C@H]2[C@@H](c3ccccc31)[C@@H](CO)N2Cc1cocn1,0.0,L1000
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc3c(c2)OCO3)O1)N1CCCCC1,0.0,L1000
CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0.0,L1000
O=C(c1cnccn1)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(C#CC4CC4)cc3)[C@H]2C1,0.0,L1000
OC[C@@H]1[C@@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1Cc1cccnc1,0.0,L1000
CC(C)(C)[S@+]([O-])N1Cc2cc(C(=O)NCCc3ccncc3)nc(-c3cccc(-c4cccc(C#N)c4)c3)c2C1CCO,0.0,L1000
CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCCOC)O[C@H]1CO2,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)c1ccncc1)CC31CN(C(C)=O)C1,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C(=O)NC(C)C)C[C@H]1C,0.0,L1000
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccccc1,0.0,L1000
CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@@H]2O[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)CC[C@@H]21,0.0,L1000
CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,0.0,L1000
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCCC3)cc2O[C@@H]1CN(C)Cc1cccnc1,0.0,L1000
COc1cccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@H](CC(=O)NCC(F)(F)F)O[C@@H]2CO3)c1,0.0,L1000
CCOC(=O)C12CC1C(=NO)c1ccccc1O2,0.0,L1000
Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,0.0,L1000
CCCNC(=O)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)c2c(n(C)c3cc(OC)ccc23)[C@@H]1CO,0.0,L1000
CO[C@H]1CC[C@@H]2CCOc3c(C#N)cccc3C(=O)N(C)C[C@@H](c3ccccc3)CC(=O)N(C)C[C@H]1O2,0.0,L1000
O=C(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1,0.0,L1000
C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)Cc1cccc(F)c1,0.0,L1000
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)Nc1cccc(Oc2ccccn2)c1,0.0,L1000
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0.0,L1000
COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ncc(/C=C/c4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,0.0,L1000
C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,0.0,L1000
O=C(C1CC1)N1CC2(C1)[C@H](c1ccccc1)[C@@H](CO)N2S(=O)(=O)c1ccccc1,0.0,L1000
COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(Cc1nccs1)CC31CCN(C(=O)CN(C)C)CC1,0.0,L1000
Cc1cc(C)c2c(c1)NC(c1cc3c(cc1Br)OCO3)C1CC=CC21,0.0,L1000
CCCNC(=O)Nc1ccc2c(c1)OC[C@H](C)N(CCC(F)(F)F)C[C@@H](C)[C@@H](OC)CN(C)C2=O,0.0,L1000
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0,L1000
O=C(C[C@H]1CC[C@@H]2NC[C@@H](O)COC[C@H]2O1)NCCN1CCCCC1,0.0,L1000
CC(=O)N1[C@@H](CO)[C@H](c2ccccc2)[C@@H]1CNC(=O)CN1CCOCC1,0.0,L1000
Cc1ccccc1-c1ccc([C@H]2[C@H](CO)N3C(=O)CN(S(C)(=O)=O)C[C@@H]23)cc1,0.0,L1000
CO[C@@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN(C(=O)Nc1ccccc1F)[C@H](C)CO,0.0,L1000
COc1ccccc1CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccccc2)O1,0.0,L1000
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,0.0,L1000
CN(C)c1ccc2c(c1)[C@@H]1C[C@H](CC(=O)NCCN3CCCCC3)O[C@H](CO)[C@@H]1O2,0.0,L1000
Cc1noc(C)c1-c1ccc2[nH]cnc(=NC(C)c3ccco3)c2c1,0.0,L1000
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@H]1CN(C)CC1CCCC1,0.0,L1000
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CC=C4CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,0.0,L1000
CCN(C[C@H]1[C@H](c2ccccc2)[C@H](CO)N1C(=O)COC)S(C)(=O)=O,0.0,L1000
O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,0.0,L1000
O=C(c1cnccn1)N1CC[C@@H]2[C@H]1c1cc(-c3ccccc3F)ccc1N[C@H]2CO,0.0,L1000
COCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,0.0,L1000
COc1ccccc1Cn1cc(C(O)O)cc1O,0.0,L1000
Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)CC1CC1)OCCCC[C@H](C)O2,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(S(=O)(=O)c2cn(C)cn2)CC1,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(Cc2cc(F)ccc2F)CC1,0.0,L1000
COc1ccccc1CNC(=O)C[C@H]1C[C@@H]2c3cc(N(C)C)ccc3O[C@@H]2[C@H](CO)O1,0.0,L1000
COC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2cn(C)cn2)O1,0.0,L1000
CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@H](C)CO)C[C@H]1C,0.0,L1000
Cc1ccc(S(=O)(=O)N=c2[nH]c3ccccc3[nH]c2=Nc2cccc3nsnc23)cc1,0.0,L1000
OCc1ccccc1,0.0,Tox
COc1cc(O)c([C@@H](CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,0.0,L1000
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,0.0,L1000
N#Cc1ccc2sn(-c3ccccc3)c(=O)c2c1,0.0,L1000
O=C(OCc1nnc(-c2ccccc2)o1)c1ccc([N+](=O)[O-])o1,0.0,L1000
CS(=O)(=O)N1[C@H](CO)[C@@H](c2ccccc2)C12CN(C(=O)c1ccccc1F)C2,0.0,L1000
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@H]1CN(C)C(=O)Cc1ccncc1,0.0,L1000
COc1ccccc1-c1ccc([C@@H]2[C@@H](CO)N3CCCCN(C(=O)c4cccnc4)C[C@@H]23)cc1,0.0,L1000
CC1(C)OC2CC3C4CC=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,0.0,Tox
COc1cc(CC(=O)C(=O)O)ccc1OCc1ccccc1,0.0,L1000
COc1ccccc1NC(=O)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(/C=C/c2ccccc2)cc1,0.0,L1000
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@]3(O)C(=O)C1C2=O,0.0,L1000
OCC(O)C(O)C(O)C(O)CO,0.0,Tox
CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccccc3)cc2C(=O)N([C@@H](C)CO)C[C@H]1C,0.0,L1000
O=C(C[C@H]1CC[C@@H]2NC[C@H](O)COC[C@H]2O1)NCCN1CCCCC1,0.0,L1000
COc1cc(C(=O)O)cc(O)c1OC,0.0,L1000
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Cc2ccccc2)O1)NC1Cc2ccccc2C1,0.0,L1000
O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@H]2[C@H](CO)O1)NC1CCCCC1,0.0,L1000
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc2ccc(NS(C)(=O)=O)cc2C1=O,0.0,L1000
Nc1ccc(Oc2ccc(N)cc2)cc1,0.0,Tox
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCCc4ccccc4)O[C@@H](CO)[C@@H]2O3)c1,0.0,L1000
O=C1C=C2C=CC3CC2(O1)[C@H]1CCCCN31,0.0,L1000
Cc1ccnc(SCc2cc(=O)c(OC(=O)c3ccc(C#N)cc3)co2)n1,0.0,L1000
CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(C(F)(F)F)cc2Cl)CC1,0.0,L1000
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0.0,L1000
c1ccc2occc2c1,0.0,Tox
C/C=C/c1ccc([C@@H]2[C@H]3CNC[C@@H]2N3C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)O2,0.0,L1000
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3c(NC(=O)c4cc(C)nn4C)cccc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0.0,L1000
CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccn2)O1,0.0,L1000
O=C(NCc1ccccc1)C1[C@H](CO)[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)C2N1Cc1cocn1,0.0,L1000
CNC[C@H]1Oc2c(NC(=O)NC(C)C)cccc2C(=O)N([C@H](C)CO)C[C@@H]1C,0.0,L1000
N#Cc1cccc(-c2ccc3c(c2)[C@H]2[C@H](CCN2C(=O)c2ccccc2F)[C@@H](CO)N3)c1,0.0,L1000
O=C(c1cccnc1)N1CC(=O)N2[C@@H](CO)[C@H](c3ccc(-c4ccccc4F)cc3)[C@@H]2C1,0.0,L1000
CO[C@@H]1CC[C@@H]2CCOc3ccc(C#N)cc3C(=O)N(C)C[C@H](OC)[C@@H](C)C(=O)N(C)C[C@@H]1O2,0.0,L1000
CCCN1C2c3ccc(-c4cccc(F)c4)c(=O)n3C[C@@H]1[C@@H](CO)C2C(=O)NCC1CC1,0.0,L1000
N=c1[nH]c(=NCCc2ccc(O)cc2)nc2[nH]c(-c3ccco3)nn12,0.0,L1000
O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccccn1,0.0,L1000
C/C=C/c1ccc([C@H]2[C@@H](CO)N(C(=O)c3cnccn3)C23CN(C(C)=O)C3)cc1,0.0,L1000
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C(=O)CN2CCOCC2)C[C@@H]1C,0.0,L1000
COc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)N[C@H]4CCN(Cc5ccccc5)C4)CC[C@H]32)cc1,0.0,L1000
NC(=O)c1cnccn1,0.0,L1000
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)Cc1ccc(Cl)c(Cl)c1)OCCCC[C@@H](C)O2,0.0,L1000
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0.0,L1000
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Cc2ccccc2)O1)NC1Cc2ccccc2C1,0.0,L1000
C/C=C/c1ccc2c(c1)O[C@@H](CN(C)S(=O)(=O)c1ccccc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0.0,L1000
CN(C)Cc1cn(CC[C@@H]2CC[C@@H](NC(=O)Cc3cccnc3)[C@@H](CO)O2)nn1,0.0,L1000
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CN(Cc2ccccc2)C1,0.0,L1000
Cc1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1,0.0,L1000
C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O1,0.0,L1000
CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@H]21,0.0,L1000
COc1cc(/C=C/C(=O)N2CCC=CCC2=O)cc(OC)c1OC,0.0,L1000
CC1(C)C=Cc2cc3c(cc2O1)[N+]([O-])=C1C3=CC23NC(=O)C4(CCCN4C2=O)CC3C1(C)C,0.0,L1000
Cc1ccccc1-c1ccc([C@H]2[C@H]3CN(C(=O)Nc4cccc(F)c4)CC(=O)N3[C@H]2CO)cc1,0.0,L1000
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccccc1F,0.0,L1000
CN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccccc2C(F)(F)F)C1,0.0,L1000
CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,0.0,L1000
COc1cc2c(cc1OC)[C@@H]1C[C@H](O)[C@@H](CC(C)C)CN1CC2,0.0,L1000
CN1C(=O)c2cc(NC(=O)Nc3ccccc3F)ccc2OC[C@@H]2O[C@@H](CC(=O)NCc3ccc(-c4ccccc4)cc3)CC[C@H]21,0.0,L1000
